host		8.15	11.17	
host		11.54	12.84	
host		17.14	17.3	
host		17.81	24.15	
host		25.335	27.5	
host		27.79	29.03	
host		32.66	34.75	
host		35.45	36.52	
host		36.7	38.24	
host		38.51	39.34	
host		39.62	49.09	
host		53.25	54.74	
host		57.11	58.31	
host		58.58	58.98	
host		59.17	59.54	
host		59.81	60.17	
host		63.82	66.46	
host		68.01	68.67	
host		69.38	70.31	
host		70.73	72.65	
host		72.9	74.32	
host		74.56	77.38	
host		78.99	84.46	
host		84.59	85.66	
host		85.87	86.13	
host		87.46	89.87	
host		90.11	91.21	
host		91.49	92.59	
host		92.91	93.42	
host		93.81	96.98	
host		97.3	101.05	
host		101.25	102.09	
host		102.37	103.15	
host		106.95	109.43	
host		131.67	132.21	
host		133.06	134.46	
host		135.95	138.14	
host		138.25	138.51	
host		139.94	140.38	
host		142.89	144.04	
host		144.69	145.4	
host		145.72	146.58	
host		147.0	147.49	
host		147.75	148.67	
host		149.13	152.83	
host		153.04	154.79	
host		155.11	157.18	
host		157.69	159.68	
host		160.43	160.78	
host		161.35	162.66	
host		166.59	166.67	
host		188.64	189.29	
host		199.66	200.26	
host		202.97	204.29	
host		204.84	208.59	
host		229.65	229.73	
host		231.68	233.88	
host		235.43	238.77	
host		239.47	241.04	
host		242.06	243.51	
host		247.41	248.44	
host		248.8	249.81	
host		250.11	250.64	
host		268.65	270.36	
host		270.57	271.79	
host		272.16	272.28	
host		273.96	276.16	
host		279.08	280.41	
host		280.62	281.36	
host		288.53	288.84	
host		290.81	291.07	
host		291.78	293.03	
host		294.36	296.69	
host		296.97	299.58	
host		299.79	302.5	
host		310.31	313.1	
host		314.53	316.43	
host		316.64	317.24	
host		318.16	319.79	
host		320.0	320.4	
host		320.6	321.88	
host		322.02	325.05	
host		338.6	338.85	
host		342.93	346.06	
host		346.31	349.3	
host		349.44	350.64	
host		352.15	353.2	
host		358.97	360.36	
host		361.89	366.0	
host		366.22	366.7	
host		367.02	367.74	
host		367.87	368.46	
host		370.05	373.24	
host		373.44	374.23	
host		374.42	374.98	
host		375.2	375.9	
host		376.07	377.9	
host		380.08	381.23	
host		381.69	381.93	
host		382.08	386.72	
host		388.8	390.4	
host		396.75	397.56	
host		397.75	399.85	
host		406.84	407.64	
host		409.76	410.76	
host		412.12	414.11	
host		414.56	416.38	
host		418.72	420.59	
host		420.83	422.12	
host		422.24	423.95	
host		424.28	425.33	
host		425.97	426.39	
host		427.56	429.09	
host		430.02	431.06	
uncertain		0.0	8.12	
uncertain		109.46	131.6	
uncertain		166.685	185.92	
uncertain		218.94	229.61	
uncertain		255.695	265.8	
uncertain		281.385	288.5	
uncertain		326.275	335.63	
uncertain		431.09	451.2	
