host		16.031	17.18	
host		17.381	20.22	
host		20.53	21.46	
host		21.761	23.07	
host		23.181	24.92	
host		25.311	31.31	
host		34.6	36.7	
host		36.901	40.79	
host		41.196	44.56	
host		44.795	46.87	
host		47.07	47.73	
host		48.13	51.79	
host		52.3	54.89	
host		55.14	56.4	
host		56.71	58.6	
host		58.98	60.86	
host		64.14	66.02	
host		66.34	72.61	
host		72.79	76.56	
host		76.76	78.16	
host		78.34	79.98	
host		80.23	83.83	
host		86.69	87.39	
host		87.59	88.48	
host		88.67	89.96	
host		90.17	90.96	
host		91.36	102.2	
host		102.48	107.73	
host		107.94	109.83	
host		110.32	110.68	
host		113.89	114.19	
host		114.44	115.51	
host		115.68	120.06	
host		120.25	122.07	
host		122.23	123.03	
host		123.27	124.77	
host		125.04	126.0	
host		126.39	129.52	
host		133.71	136.4	
host		136.59	139.99	
host		140.16	145.0	
host		145.18	145.86	
host		149.84	151.22	
host		151.58	153.55	
host		153.82	163.53	
host		163.82	164.8	
host		164.93	167.18	
host		167.44	173.92	
host		177.24	177.91	
host		178.09	179.39	
host		179.57	180.19	
host		180.48	183.95	
host		184.24	186.74	
host		187.34	188.55	
host		188.69	193.39	
host		193.68	196.97	
host		197.14	200.23	
host		200.35	202.12	
uncertain		0.0	15.86	
uncertain		31.52	34.53	
uncertain		60.9	64.11	
uncertain		83.84	86.55	
uncertain		110.75	113.81	
uncertain		129.6	133.58	
uncertain		145.885	149.81	
uncertain		173.99	177.21	
uncertain		202.185	206.58	
