host		4.25	4.61	
host		5.35	11.39	
host		12.33	14.52	
host		14.89	15.4	
host		18.49	20.91	
host		21.97	23.9	
host		25.76	26.61	
host		27.24	32.29	
host		32.69	34.74	
host		35.07	38.78	
host		39.85	41.47	
host		43.57	44.02	
host		45.15	45.98	
host		46.86	48.8	
host		50.79	51.17	
host		51.93	52.19	
host		52.52	52.89	
host		53.19	58.01	
host		58.43	66.42	
host		70.26	72.7	
host		74.41	75.05	
host		76.94	77.64	
host		80.04	81.16	
host		82.53	84.26	
host		86.71	89.0	
host		90.4	91.55	
host		92.45	94.79	
host		94.97	99.91	
host		100.61	102.53	
host		103.24	106.12	
host		107.09	112.31	
host		113.73	114.29	
host		115.06	118.09	
host		119.25	120.21	
host		120.9	123.58	
host		123.84	134.31	
host		137.1	138.18	
host		140.02	143.34	
host		144.65	145.7	
host		148.58	150.12	
host		152.25	155.49	
host		156.48	157.44	
uncertain		0.0	4.21	
uncertain		158.29	162.59	
