host		0.37	1.69	
host		2.53	2.92	
host		5.02	5.94	
host		6.18	6.64	
host		8.96	9.97	
host		10.3	10.5	
host		10.7	11.17	
host		11.39	13.0	
host		13.3	14.12	
host		14.24	15.32	
host		15.51	16.03	
host		16.23	16.99	
host		17.21	17.72	
host		19.372	19.95	
host		20.192	21.21	
host		23.192	24.85	
host		28.172	29.42	
host		29.66	30.59	
host		31.73	31.87	
host		34.39	34.97	
host		36.97	37.17	
host		38.73	39.43	
host		40.88	41.8	
host		42.09	43.36	
host		43.49	44.15	
host		45.79	46.66	
host		47.96	48.07	
host		48.23	48.43	
host		48.63	49.44	
host		50.03	50.42	
host		51.15	51.59	
host		53.78	54.12	
host		54.75	55.87	
host		60.17	60.83	
host		61.04	62.02	
host		62.35	63.13	
host		63.46	64.49	
host		64.74	65.64	
host		66.89	68.11	
host		69.88	71.13	
host		71.33	71.93	
host		72.08	73.2	
host		73.36	73.95	
host		74.1	74.59	
host		76.33	76.68	
host		77.82	78.3	
host		84.02	84.47	
host		85.3	86.53	
host		86.84	87.03	
host		87.31	87.5	
host		87.69	88.64	
host		88.97	89.57	
host		89.92	90.55	
host		91.28	92.14	
host		92.4	93.64	
host		93.88	94.41	
host		94.72	95.68	
host		99.5	100.34	
host		101.45	101.88	
host		102.076	103.21	
host		103.516	103.713	
host		103.81	104.11	
host		104.416	104.536	
host		106.536	107.14	
host		107.526	109.03	
host		109.29	110.27	
host		110.476	110.686	
host		112.296	112.973	
host		113.27	117.43	
uncertain		117.476	120.096	
