host		9.775	11.63	
host		12.895	13.3	
host		20.808	21.826	
host		21.934	23.047	
host		32.79	33.58	
host		38.69	39.85	
host		40.56	45.413	
host		46.491	47.56	
host		54.744	55.604	
host		55.651	57.778	
host		58.75	62.54	
host		68.983	71.15	
host		71.968	73.09	
host		74.74	75.43	
host		77.161	78.261	
host		84.372	85.64	
host		87.604	89.395	
host		91.0	93.61	
host		97.59	98.281	
host		101.34	102.1	
host		103.254	105.12	
host		105.505	105.919	
host		111.895	115.597	
host		119.362	120.194	
host		120.439	121.073	
host		121.791	122.62	
host		139.46	140.22	
host		145.404	146.31	
host		159.01	159.47	
host		159.691	161.919	
host		162.127	163.818	
host		166.565	167.334	
host		170.758	171.268	
host		181.96	184.02	
