host		13.71	14.74	
host		14.944	15.644	
host		17.13	20.77	
host		21.007	21.917	
host		24.68	24.84	
host		25.13	26.52	
host		26.7	27.56	
host		28.35	29.68	
host		30.03	30.89	
host		31.66	34.34	
host		34.59	35.48	
host		35.741	36.32	
host		36.54	41.4	
host		43.736	44.32	
host		45.97	46.82	
host		47.05	48.51	
host		48.88	49.68	
host		50.72	51.14	
host		51.44	51.82	
host		52.2	53.34	
host		54.26	54.68	
host		54.98	55.19	
host		55.37	56.49	
host		56.99	57.72	
host		57.95	58.97	
host		61.7	65.78	
uncertain		0.0	13.59	
uncertain		21.94	24.65	
uncertain		41.45	43.66	
uncertain		58.97	61.7	
uncertain		65.8	69.03	
