host		3.39	4.67	
host		4.85	6.74	
host		6.97	8.87	
host		15.1	17.35	
host		22.68	22.84	
host		24.94	26.12	
host		31.05	32.88	
host		34.6	35.62	
host		36.61	38.34	
host		46.4	48.42	
host		48.7	49.25	
host		54.5	54.81	
host		56.48	57.04	
host		64.7	66.67	
host		66.97	68.07	
host		72.86	73.97	
host		78.465	78.56	
host		81.86	82.95	
host		83.935	84.91	
host		86.63	87.41	
host		91.19	94.59	
host		94.8	96.64	
host		98.62	100.39	
host		114.46	118.65	
host		120.2	121.95	
host		122.45	123.55	
host		129.92	130.34	
host		134.273	135.89	
host		144.45	144.6	
host		145.07	145.92	
host		151.275	153.03	
host		153.61	153.79	
host		156.33	158.38	
host		158.58	159.2	
host		160.61	161.28	
host		162.83	164.37	
host		172.06	176.03	
host		176.86	178.09	
host		178.76	182.0	
host		182.6	182.86	
host		185.13	185.41	
host		186.15	186.55	
host		194.985	196.43	
uncertain		0.0	3.25	
uncertain		8.9	13.77	
uncertain		26.17	31.0	
uncertain		74.23	78.41	
uncertain		87.42	91.14	
uncertain		107.318	110.24	
uncertain		123.575	126.58	
uncertain		147.82	151.16	
uncertain		166.635	171.19	
uncertain		190.05	192.74	
uncertain		196.45	199.77	
