uncertain		0.0	4.8	
uncertain		156.612	162.73	
host		5.62	6.97	
host		7.18	8.52	
host		8.67	8.84	
host		10.87	11.6	
host		13.64	14.0	
host		15.77	16.41	
host		18.61	18.96	
host		20.31	21.69	
host		25.42	26.45	
host		31.86	32.44	
host		36.1	36.74	
host		37.1	37.4	
host		40.05	42.32	
host		45.9	46.81	
host		49.747	50.0	
host		52.058	52.78	
host		54.24	55.44	
host		55.6	56.19	
host		63.59	63.95	
host		64.45	64.73	
host		65.6	67.54	
host		70.1	70.61	
host		70.79	71.05	
host		72.6	73.87	
host		74.9	75.16	
host		79.58	79.96	
host		81.43	81.78	
host		83.62	84.18	
host		92.829	93.56	
host		94.87	97.6	
host		97.849	99.09	
host		101.26	101.75	
host		103.87	104.74	
host		105.569	106.27	
host		106.889	107.36	
host		108.299	108.87	
host		116.86	118.96	
host		120.357	121.21	
host		122.46	123.4	
host		126.27	128.75	
host		135.118	135.45	
host		142.568	143.55	
host		145.648	146.148	
host		154.59	155.59	
