host		9.44	9.67	
host		11.78	14.01	
host		15.17	17.31	
host		18.475	19.94	
host		21.02	21.31	
host		22.685	23.62	
host		25.888	26.02	
host		27.63	28.78	
host		30.85	31.15	
host		32.44	33.31	
host		33.755	38.87	
host		43.149	44.43	
host		50.353	50.41	
host		52.03	59.07	
host		66.813	67.04	
host		76.285	81.94	
host		82.605	86.04	
host		86.37	87.0	
host		88.56	88.69	
host		89.57	91.71	
host		93.005	93.64	
host		94.545	95.78	
host		96.02	98.26	
host		99.43	100.57	
host		101.205	102.11	
host		107.38	108.78	
host		118.43	119.64	
host		123.15	124.38	
host		125.33	126.26	
host		133.7	133.86	
host		135.3	135.45	
host		137.125	138.08	
host		138.635	142.05	
host		143.565	143.88	
host		145.835	147.18	
host		147.655	148.94	
host		152.35	153.44	
host		157.31	157.68	
host		162.58	164.19	
host		164.64	164.84	
host		165.98	166.62	
host		169.91	170.44	
host		171.695	173.02	
host		173.64	174.83	
host		175.9	180.45	
host		183.48	183.98	
host		184.44	188.88	
host		189.74	191.64	
host		193.86	196.54	
host		196.73	197.84	
host		198.07	200.43	
host		204.6	204.98	
host		206.58	207.38	
host		208.1	208.77	
host		212.45	212.96	
host		214.43	216.32	
host		218.635	223.59	
host		223.76	228.33	
host		228.9	229.07	
host		233.2	233.88	
host		235.215	239.33	
host		247.025	247.36	
host		248.5	249.98	
host		252.72	253.9	
host		254.72	256.52	
host		258.475	259.07	
host		266.18	268.08	
host		268.33	269.69	
host		270.75	271.04	
camera		5.085	5.68	
camera		6.505	6.56	
camera		7.305	8.05	
camera		10.15	10.32	
camera		14.255	14.5	
camera		30.305	30.45	
camera		63.305	63.44	
camera		69.49	70.56	
camera		74.833	75.4	
camera		104.515	104.98	
camera		122.57	122.88	
camera		127.64	128.0	
camera		213.635	213.85	
camera		257.025	257.36	
camera		271.34	272.42	
camera		272.705	278.4	
