host		0.18	3.22	
host		3.33	7.98	
host		8.31	11.16	
host		11.38	12.25	
host		12.49	15.2	
host		15.37	17.66	
host		19.92	25.47	
host		25.8	29.32	
host		29.57	30.76	
host		30.95	32.63	
host		32.84	35.2	
host		35.37	35.92	
host		54.54	58.76	
host		58.98	63.09	
host		64.05	64.4	
host		72.06	72.12	
host		72.46	77.75	
host		77.99	79.91	
host		80.09	85.7	
host		85.96	86.27	
host		96.38	99.0	
host		99.27	103.32	
host		103.54	104.76	
host		104.9	106.82	
host		107.04	115.51	
host		115.75	118.26	
host		118.84	121.06	
host		121.26	123.46	
host		123.66	125.33	
host		125.61	126.53	
host		126.73	130.02	
host		130.25	134.62	
host		134.84	136.95	
host		137.18	138.8	
host		139.06	139.28	
host		147.46	148.78	
uncertain		35.93	54.53	
uncertain		64.4	72.05	
uncertain		86.28	96.38	
uncertain		139.295	147.46	
