host		0.0	0.44	
host		0.57	2.84	
host		5.48	17.47	
host		18.869	23.749	
host		24.879	26.119	
host		41.82	45.22	
host		45.43	47.38	
host		47.599	47.979	
host		57.26	61.76	
host		63.14	66.54	
host		77.04	78.95	
host		84.89	86.77	
host		92.43	92.992	
host		93.17	94.36	
host		97.23	101.41	
host		109.53	111.44	
host		113.64	114.19	
host		114.33	115.59	
host		116.97	124.93	
host		125.19	128.3	
host		130.575	134.63	
host		134.83	135.35	
host		145.76	147.79	
host		155.43	158.44	
host		158.77	161.44	
host		161.77	164.69	
host		169.85	175.35	
host		175.57	177.22	
host		177.77	180.41	
host		180.71	181.22	
host		183.44	192.89	
host		193.47	196.22	
host		206.99	207.98	
host		208.26	209.13	
host		213.69	214.85	
host		216.42	219.22	
host		220.17	222.35	
host		222.526	224.346	
host		225.026	226.67	
host		226.876	228.056	
host		234.94	236.68	
host		236.92	239.55	
host		239.73	242.81	
host		243.02	246.84	
host		247.177	249.88	
host		250.137	252.57	
host		261.56	265.88	
host		266.16	269.06	
host		269.38	270.16	
host		270.35	272.38	
host		272.52	275.36	
host		281.83	282.01	
host		282.27	283.07	
host		283.39	284.84	
host		288.44	289.11	
host		289.32	291.37	
host		294.31	294.86	
host		295.13	295.58	
host		295.98	297.74	
host		298.13	299.03	
host		299.27	300.45	
host		300.79	300.87	
host		313.69	316.22	
host		316.75	318.24	
host		332.2	335.74	
host		337.92	338.92	
host		340.13	341.2	
host		341.57	343.41	
host		343.78	345.98	
host		346.258	348.558	
host		348.818	351.91	
host		353.42	355.578	
host		357.823	359.69	
host		359.89	362.55	
host		363.357	363.977	
host		374.717	377.02	
host		377.257	377.477	
host		378.16	381.52	
host		381.65	386.085	
host		386.42	392.1	
uncertain		28.169	41.36	
uncertain		66.56	76.14	
