host		29.54	36.09	
host		47.38	48.17	
host		49.98	50.22	
host		53.56	53.88	
host		59.06	60.02	
host		62.95	63.88	
host		65.6	66.5	
host		67.65	68.99	
host		69.5	70.0	
host		71.44	72.04	
host		75.77	77.23	
host		79.52	81.35	
host		87.07	89.86	
host		91.15	91.75	
host		95.51	96.08	
host		96.62	97.29	
host		98.03	102.04	
host		102.64	104.74	
host		105.98	109.92	
host		115.06	115.19	
host		119.02	123.31	
host		125.34	126.9	
host		127.82	131.84	
host		132.01	132.76	
host		134.54	138.55	
host		139.69	143.5	
host		143.65	147.27	
host		147.51	147.68	
host		148.94	149.36	
uncertain		149.835	159.66	
