host		6.58	6.92	
host		9.39	13.57	
host		38.625	39.52	
host		40.62	44.78	 
host		59.06	61.87	
host		63.26	64.74	
host		65.96	67.02	
host		70.24	71.98	
host		75.69	76.58	
host		77.91	82.02	
host		83.14	85.33	
host		91.245	91.77	
host		101.264	101.75	
host		103.19	103.81	
host		106.03	107.31	
host		111.87	115.67	
host		117.48	118.78	
host		120.51	122.03	
host		124.15	124.52	
host		125.58	125.88	
host		127.56	128.41	
host		131.38	132.3	
host		132.52	134.19	
host		137.003	137.69	
host		139.581	140.62	
host		143.271	143.79	
host		147.71	150.64	
host		158.711	160.0	
host		162.723	163.22	
host		164.06	164.52	
host		167.772	170.69	
host		170.922	174.03	
host		177.425	178.465	
host		179.945	180.57	
host		184.733	186.04	
host		188.773	188.933	
host		189.583	193.0	
host		198.29	199.01	
host		202.1	204.17	
host		207.07	209.25	
host		209.92	213.16	
host		214.4	216.16	
host		217.03	217.73	
host		227.614	231.53	
host		232.01	234.15	
uncertain		0.0	6.56	
uncertain		235.28	243.86	
camera		7.21	8.99	
camera		16.22	18.08	
camera		19.78	20.32	
camera		21.38	23.0	
camera		26.058	26.658	
camera		28.45	28.98	
camera		29.8	30.19	
camera		30.6	30.88	
camera		32.635	33.41	
camera		35.015	36.17	
camera		37.695	38.335	
camera		47.3	48.2	
camera		50.415	51.23	
camera		51.52	52.41	
camera		54.54	55.7	
camera		56.83	57.19	
camera		58.41	58.79	
camera		90.15	90.67	
camera		104.83	105.63	
camera		123.395	123.64	
camera		142.231	142.74	
camera		226.853	227.063	
camera		234.39	235.22	
