host		0.17	3.04	
host		3.14	9.03	
host		9.25	11.18	
host		11.39	12.99	
host		13.19	15.34	
host		15.58	17.28	
host		17.53	17.78	
host		18.91	21.0	
host		22.96	25.99	
host		27.31	27.414	
host		27.55	28.24	
host		28.42	28.96	
host		32.58	33.13	
host		33.33	35.82	
host		36.55	40.97	
host		45.84	48.76	
host		49.04	49.28	
host		49.5	49.93	
host		50.14	50.37	
host		50.6	56.3	
host		56.62	57.33	
host		57.43	59.05	
host		59.36	60.75	
host		70.15	70.52	
host		72.37	73.92	
host		74.09	74.46	
host		77.913	78.723	
host		85.75	91.06	
host		98.4	99.31	
host		99.44	100.14	
host		103.0	104.04	
host		104.69	106.38	
host		106.87	107.04	
host		107.26	113.87	
host		114.13	117.29	
host		117.59	121.99	
host		122.21	122.73	
host		128.64	131.4	
host		131.6	131.79	
host		133.4	138.04	
host		138.28	140.26	
host		141.67	145.28	
host		145.51	147.19	
host		147.47	150.19	
host		150.29	151.39	
host		151.55	155.565	
host		155.69	156.62	
host		160.25	161.16	 
host		164.01	166.781	
host		167.041	167.201	
host		170.19	171.911	
host		173.03	174.09	
host		174.27	174.65	
host		174.79	178.31	
host		178.87	178.97	
host		179.21	179.4	
host		183.81	186.32	
host		190.16	191.95	
host		193.31	194.88	
host		195.585	196.33	
host		199.84	200.81	
host		201.64	203.88	
host		204.01	207.9	
uncertain		0.0	0.14	
