host		4.77	5.84	
host		5.97	8.16	
host		10.83	11.28	
host		14.31	14.78	
host		16.11	16.62	
host		17.52	17.8	
host		19.61	25.04	
host		28.91	29.16	
host		32.18	32.96	
host		35.14	35.76	
host		38.66	39.19	
host		41.19	42.06	
host		42.37	42.86	
host		44.91	45.46	
host		47.47	49.44	
host		50.74	53.55	
host		53.84	55.49	
host		55.73	57.34	
host		57.53	58.05	
host		58.28	60.76	
host		64.02	64.45	
host		66.33	66.6	
host		68.82	70.46	
host		74.52	76.23	
host		76.41	77.34	
host		77.7	78.45	
host		80.81	81.71	
host		82.95	84.45	
host		85.37	86.72	
host		87.91	88.52	
host		90.92	91.16	
host		92.33	93.97	
host		94.16	95.72	
host		95.94	98.97	
host		99.27	101.57	
host		104.27	104.92	
host		108.09	108.93	
host		109.23	111.18	
host		111.46	112.62	
host		115.45	115.72	
host		118.0	119.51	
host		123.63	124.26	
host		125.11	125.39	
host		126.57	127.43	
