host		48.19	49.94	
host		52.19	54.59	
host		63.188	64.98	
host		66.188	66.78	
host		67.447	68.76	
host		68.887	72.14	
host		74.347	75.727	
host		104.225	108.3	
host		110.02	110.82	
host		135.29	136.17	
host		144.63	145.27	
host		148.45	149.46	
host		149.67	150.19	
host		154.601	154.741	
host		158.781	160.7	
host		161.511	161.721	
host		191.165	191.66	
host		193.47	197.93	
host		205.915	206.81	
host		211.64	212.63	
host		233.0	233.79	
host		235.484	237.49	
host		251.497	255.13	
host		255.74	255.8	
host		258.98	259.38	
host		263.269	263.81	
host		271.264	273.22	
host		275.229	275.879	
host		281.5	282.0	
host		344.59	346.81	
host		360.94	361.6	
host		361.86	363.7	
host		364.1	365.32	
host		365.926	367.06	
host		368.426	369.46	
host		370.086	371.04	
uncertain		0.0	43.88	
uncertain		55.533	60.638	
uncertain		110.85	122.55	
uncertain		161.771	187.31	
uncertain		239.912	249.18	
uncertain		282.03	329.14	
uncertain		372.43	407.42	
host2		50.09	51.85	
host2		54.72	55.344	
host2		65.478	65.91	
host2		72.767	74.21	
host2		77.64	85.75	
host2		98.56	101.64	
host2		108.36	109.74	
host2		127.15	135.04	
host2		140.45	144.3	
host2		146.26	148.23	
host2		150.75	154.44	
host2		199.84	205.145	
host2		210.61	211.39	
host2		213.87	221.0	
host2		222.74	225.87	
host2		226.09	232.82	
host2		237.77	239.43	
host2		249.367	250.47	
host2		264.029	269.019	
host2		273.42	274.91	
host2		276.319	281.27	
host2		348.38	351.54	
host2		367.456	368.2	
host2		369.726	369.876	
host2		371.286	372.35	
