host		1.5	4.02	
host		4.22	4.66	
host		4.89	7.78	
host		8.95	11.39	
host		14.38	14.97	
host		15.25	18.02	
host		18.14	21.56	
host		21.79	27.12	
host		35.62	37.99	
host		42.85	43.28	
host		46.93	47.72	
host		49.51	52.59	
host		53.81	55.15	
host		55.69	56.76	
host		59.33	59.91	
host		60.86	61.52	
host		61.75	61.95	
host		63.76	64.48	
host		64.75	65.38	
host		67.27	68.11	
host		71.72	75.54	
host		75.77	77.64	
host		85.5	86.85	
host		87.01	87.61	
host		91.59	92.479	
host		92.61	95.31	
host		95.51	96.52	
host		96.8	97.43	
host		98.41	99.63	
host		99.81	100.42	
host		100.631	102.121	
host		102.321	102.72	
host		104.021	105.26	
host		105.491	107.251	
host		108.381	109.58	
host		112.411	113.04	
host		113.341	115.71	
host		115.841	118.12	
host		118.231	118.83	
host		119.021	120.19	
host		120.96	121.71	
host		121.87	123.22	
host		123.61	126.73	
host		126.99	130.26	
host		130.42	132.44	
host		132.61	133.29	
host		133.47	134.78	
host		135.005	135.15	
host		135.41	136.89	
host		137.08	138.26	
host		138.46	138.6	
host		138.78	139.47	
host		139.67	140.02	
host		140.39	141.25	
host		149.92	151.07	
host		153.47	159.96	
host		161.93	163.31	
host		164.255	168.15	
host		168.76	169.78	
host		171.81	174.34	
host		174.56	176.41	
host		178.87	181.51	
host		181.69	182.5	
host		183.35	184.34	
host		184.57	185.9	
host		186.15	187.3	
host		187.78	192.59	
host		192.792	196.12	
host		196.322	196.432	
host		196.662	196.762	
host		196.982	198.29	
host		198.462	201.16	
host		206.442	207.882	
host		211.352	212.102	
host		215.872	216.002	
host		216.122	217.49	
host		217.632	219.26	
host		219.612	219.742	
host		219.94	220.65	
host		223.33	225.45	
host		231.04	231.98	
host		232.23	232.79	
host		236.01	238.31	
host		242.3	243.39	
host		244.15	245.26	
host		245.9	247.72	
host		249.49	250.24	
host		250.47	251.11	
host		254.26	254.38	
host		256.58	258.31	
host		258.84	262.32	
