host		6.77	8.77	
host		9.0	10.07	
host		12.508	13.5	
host		14.47	15.24	
host		17.728	18.36	
host		19.585	21.67	
host		22.62	23.74	
host		24.71	28.38	
host		28.6	29.07	
host		30.03	31.44	
host		32.27	35.72	
host		39.15	39.19	
host		39.86	41.03	
host		42.44	43.93	
host		46.42	48.55	
host		49.45	51.14	
host		52.035	54.0	
host		55.1	55.7	
host		56.655	62.1	
host		66.58	68.17	
host		71.49	73.55	
host		76.64	80.64	
host		80.8	81.41	
host		83.23	85.01	
host		86.13	87.67	
host		88.54	90.44	
host		92.56	97.56	
host		98.05	98.52	
host		99.6	100.41	
host		102.05	103.61	
host		104.58	106.01	
host		106.39	109.23	
host		109.93	113.56	
host		117.08	117.23	
host		118.29	119.56	
host		120.38	121.51	
host		123.46	126.02	
host		126.99	127.46	
host		128.35	131.6	
host		131.84	132.87	
host		134.292	136.21	
host		138.31	139.62	
host		140.88	143.96	
host		144.84	145.85	
host		147.35	149.86	
host		151.14	154.6	
uncertain		0.0	6.75	
uncertain		35.765	39.11	
uncertain		62.12	65.51	
uncertain		113.6	117.04	
uncertain		154.62	289.89	
