host		14.51	15.99	
host		16.28	17.18	
host		17.45	17.78	
host		18.01	18.21	
host		18.39	18.96	
host		19.08	19.42	
host		28.37	30.09	
host		35.86	38.63	
host		39.77	40.42	
host		41.77	42.35	
host		43.34	43.96	
host		44.665	45.29	
host		49.508	50.1	
host		50.69	51.22	
host		52.665	54.11	
host		55.38	55.73	
host		56.19	56.59	
host		56.79	57.84	
host		58.02	59.05	
host		59.21	62.07	
host		62.19	63.2	
host		63.4	64.69	
host		65.53	68.04	
host		70.815	70.95	
host		75.585	76.25	
host		77.12	77.83	
host		81.47	81.56	
host		83.77	84.46	
host		104.69	105.11	
host		109.21	109.78	
host		115.9	118.55	
host		122.26	124.24	
host		125.75	127.69	
host		129.96	131.01	
host		131.6	132.6	
host		132.83	133.18	
host		134.33	136.01	
host		136.54	138.68	
host		138.78	139.13	
host		139.37	140.11	
host		140.3	141.43	
host		143.24	143.8	
host		144.67	145.0	
host		148.69	149.59	
host		151.66	152.66	
host		164.8	165.84	
host		175.07	175.68	
host		175.87	176.1	
host		178.02	178.58	
host		180.2	180.46	
host		180.61	180.75	
host		181.34	182.54	
host		183.54	184.81	
host		185.74	186.22	
host		190.06	191.52	
host		191.73	193.32	
host		193.45	193.81	
host		195.935	197.96	
host		198.33	198.73	
host		198.91	199.85	
host		201.625	206.0	
host		211.87	212.21	
host		213.345	213.79	
host		214.0	215.5	
host		215.735	218.46	
host		242.44	243.89	
host		247.11	247.53	
host		248.27	248.79	
host		252.74	255.55	
host		256.12	257.26	
host		264.28	265.98	
host		266.15	268.67	
host		272.24	273.04	
host		274.11	274.55	
host		275.26	275.76	
host		278.15	279.45	
host		281.26	283.92	
host		287.15	288.2	
host		290.2	291.81	
uncertain		0.01	14.51	
uncertain		19.425	28.36	
uncertain		84.46	101.27	
uncertain		152.67	163.78	
uncertain		218.49	232.66	
uncertain		290.21	291.81	
uncertain		293.47	319.14	
