host		18.77	18.8	
host		20.16	21.55	
host		23.39	23.96	
host		24.15	25.32	
host		25.5	26.27	
host		28.94	29.51	
host		30.243	30.82	
host		32.978	34.26	
host		36.43	37.89	
host		39.618	40.08	
host		42.09	44.46	
host		51.25	52.45	
host		54.67	54.92	
host		56.1	56.15	
host		58.91	59.31	
host		71.25	73.22	
host		79.56	79.9	
host		83.04	83.42	
host		84.15	85.14	
host		87.61	88.36	
host		89.14	92.06	
host		96.79	97.41	
host		99.4	100.08	
host		103.81	106.01	
host		106.55	107.13	
host		107.87	108.24	
host		115.08	117.9	
host		118.13	119.82	
host		121.64	122.02	
host		123.1	124.07	
host		126.545	126.65	
host		129.75	130.11	
host		131.26	131.6	
host		133.485	133.55	
host		134.26	135.2	
host		135.7	136.3	
host		137.05	138.14	
host		139.7	140.24	
host		142.105	142.56	
host		143.44	144.14	
host		144.83	146.42	
host		146.87	147.93	
host		149.91	151.39	
host		164.72	167.27	
host		169.25	169.73	
host		169.99	170.63	
host		170.87	172.31	
host		172.52	176.47	
host		176.68	178.12	
host		178.53	186.55	
host		186.81	189.05	
host		190.39	190.75	
host		191.09	191.71	
host		191.93	194.22	
host		196.39	197.46	
host		199.35	199.58	
host		203.87	204.36	
host		205.23	205.89	
host		206.67	208.23	
host		212.29	213.62	
host		221.62	221.74	
host		222.22	222.75	
host		224.56	224.75	
host		225.58	225.8	
host		229.47	229.72	
host		231.87	232.37	
host		233.7	234.1	
host		236.27	236.56	
host		241.43	242.27	
host		243.62	243.83	
host		244.61	244.91	
host		249.69	250.32	
host		255.77	255.87	
host		263.77	264.16	
host		267.85	268.19	
host		272.57	275.96	
host		281.52	281.77	
host		283.59	284.89	
host		285.59	286.26	
host		287.03	287.7	
host		288.09	288.66	
host		290.23	292.24	
host		296.59	297.24	
host		301.15	301.66	
host		306.43	307.24	
host		311.36	311.85	
uncertain		0.01	13.07	
uncertain		311.86	326.71	
