host		12.8	13.98	
host		15.3	19.17	
host		19.85	28.63	
host		28.87	31.44	
host		33.69	34.48	
host		37.79	38.18	
host		43.16	43.42	
host		45.11	45.75	
host		47.21	48.43	
host		50.57	51.22	
host		52.51	53.62	
host		56.62	56.91	
host		58.02	59.68	
host		62.71	63.66	
host		65.62	66.63	
host		70.24	72.5	
host		74.35	74.92	
host		83.17	83.71	
host		86.64	87.74	
host		96.37	97.58	
host		104.97	105.87	
host		109.84	110.18	
host		114.71	115.49	
host		117.23	119.16	
host		122.59	123.46	
host		129.25	130.29	
host		131.11	131.76	
host		133.72	134.2	
host		134.45	135.26	
host		135.73	136.79	
host		146.9	147.67	
host		155.04	155.14	
host		160.37	162.38	
host		165.73	168.03	
host		180.88	184.15	
host		184.51	185.85	
host		191.1	191.83	
host		192.92	193.38	
host		194.3	195.63	
host		201.0	201.72	
host		206.58	208.42	
host		213.24	214.57	
host		214.9	218.32	
host		218.85	223.3	
host		230.7	233.64	
host		235.61	236.51	
host		238.1	239.27	
host		244.07	245.3	
host		245.63	247.76	
host		248.22	248.84	
host		252.86	254.18	
host		262.62	264.06	
host		267.65	268.2	
host		270.64	272.23	
host		275.24	276.73	
host		277.07	281.05	
host		281.28	281.72	
host		284.82	286.2	
host		287.17	290.38	
host		290.59	291.64	
host		295.01	295.53	
host		299.01	304.07	
host		304.48	304.68	
host		306.77	307.86	
host		308.14	313.8	
host		313.94	315.14	
host		316.07	317.6	
host		319.66	321.2	
host		321.51	322.91	
host		323.13	323.88	
host		324.15	324.66	
host		324.95	326.13	
host		328.91	330.34	
host		340.34	341.88	
host		342.22	343.11	
host		344.71	345.37	
host		348.56	354.12	
host		366.2	366.64	
host		370.82	372.07	
host		373.34	376.74	
host		377.94	378.24	
host		380.41	383.24	
host		384.49	385.6	
host		395.35	396.61	
host		401.73	402.21	
host		403.25	404.41	
host		405.34	405.8	
host		407.7	408.6	
host		410.89	412.35	
host		418.59	420.32	
host		422.23	422.71	
host		423.21	427.73	
host		441.83	442.95	
host		443.35	452.28	
host		453.69	455.11	
host		455.34	457.0	
host		459.06	459.36	
host		460.02	460.38	
host		461.43	464.07	
host		465.47	466.72	
host		474.91	475.48	
host		485.64	487.12	
host		491.8	493.51	
host		500.8	502.06	
host		502.39	503.67	
host		504.3	505.88	
host		506.22	506.69	
host		508.39	509.15	
host		509.44	511.22	
host		516.45	517.64	
host		517.865	518.12	
host		519.23	520.33	
host		520.59	521.17	
host		521.48	524.96	
host		531.93	533.7	
host		535.36	536.63	
host		538.16	539.18	
host		539.48	541.74	
host		542.57	542.88	
host		543.51	546.54	
host		548.54	552.59	
host		560.19	563.52	
uncertain		5.85	32.56	
uncertain		117.23	124.43	
uncertain		165.45	174.11	
uncertain		215.45	226.52	
uncertain		247.61	258.99	
uncertain		294.64	317.6	
uncertain		340.35	358.36	
uncertain		442.48	462.11	
uncertain		523.13	537.26	
uncertain		545.19	554.68	
