host		33.27	35.38	
host		42.99	43.76	
host		46.43	48.33	
host		51.35	52.01	
host		58.38	60.64	
host		62.42	62.83	
host		68.34	68.82	
host		70.79	71.9	
host		73.85	74.54	
host		78.38	79.57	
host		80.81	85.15	
host		87.26	87.54	
host		88.28	91.42	
host		96.14	96.85	
host		100.16	107.72	
host		114.45	116.41	
host		120.78	121.4	
host		127.02	128.15	
host		129.18	129.4	
host		134.75	136.26	
host		136.4	144.42	
host		149.3	149.67	
host		168.21	170.06	
host		171.62	172.16	
host		177.95	179.54	
host		180.99	182.47	
host		182.93	187.23	
host		188.85	190.79	
host		199.25	201.1	
host		203.99	204.53	
host		211.39	213.08	
host		218.39	218.92	
host		219.68	221.09	
host		221.29	225.16	
host		227.45	228.59	
host		229.24	234.93	
host		239.42	239.72	
host		243.55	246.04	
host		248.79	250.33	
host		255.54	258.0	
host		259.55	261.3	
host		262.74	262.81	
host		264.43	265.65	
host		266.67	268.02	
host		269.9	270.99	
host		274.36	275.06	
host		277.33	278.29	
host		279.34	279.74	
host		284.34	284.4	
host		285.3	288.97	
host		294.38	296.16	
host		296.4	296.83	
host		297.71	298.06	
host		303.25	304.02	
host		304.65	323.73	
host		324.83	329.6	
host		331.3	333.96	
host		338.66	339.01	
host		340.26	341.2	
host		341.66	344.96	
host		346.27	350.56	
host		351.03	351.66	
host		353.01	358.43	
host		359.05	360.1	
host		363.89	365.0	
host		368.29	368.58	
host		370.89	371.59	
host		372.08	372.63	
host		375.13	375.8	
host		377.07	377.39	
host		383.42	383.87	
host		385.4	385.89	
host		391.14	391.53	
host		395.91	396.28	
host		400.13	403.42	
host		404.2	405.27	
host		405.74	408.22	
host		408.99	409.47	
host		411.52	412.3	
host		417.98	418.59	
host		420.58	424.54	
host		426.46	427.17	
host		427.8	428.99	
host		436.27	436.78	
host		437.25	439.28	
host		439.87	441.7	
host		445.16	446.03	
host		446.46	448.29	
host		448.71	449.25	
host		455.13	455.72	
host		455.86	459.37	
host		459.57	463.02	
host		463.73	468.11	
host		471.44	474.78	
host		476.76	479.81	
uncertain		0.0	30.97	
uncertain		35.49	37.1	
uncertain		109.71	114.44	
uncertain		130.25	134.57	
uncertain		149.75	163.32	
uncertain		191.26	196.12	
uncertain		279.78	284.33	
uncertain		479.84	487.2	
