host		23.89	24.93	
host		26.03	27.67	
host		29.68	30.19	
host		32.55	32.83	
host		33.57	34.63	
host		35.87	37.58	
host		70.62	72.43	
host		73.94	74.59	
host		77.71	78.32	
host		80.13	81.35	
host		84.87	85.29	
host		87.49	88.47	
host		89.12	89.84	
host		91.2	92.17	
host		93.18	96.39	
host		127.36	130.14	
host		130.82	131.66	
host		133.86	134.69	
host		137.1	137.54	
host		144.0	145.11	
host		148.66	149.77	
host		151.17	151.61	
host		152.76	153.38	
host		155.2	155.67	
host		156.15	156.38	
host		156.9	157.26	
host		159.02	159.32	
host		160.69	161.9	
host		162.63	165.39	
host		216.17	218.15	
host		219.87	220.72	
host		220.98	221.14	
host		222.91	223.59	
host		224.56	224.73	
host		226.8	227.11	
host		231.19	231.6	
host		232.18	232.48	
host		233.37	233.91	
host		236.68	237.93	
host		238.75	241.15	
host		242.5	243.47	
host		244.06	244.83	
host		245.05	246.35	
host		248.92	249.89	
host		250.83	251.72	
host		252.93	253.46	
host		253.94	254.65	
host		255.78	257.62	
host		257.9	259.42	
host		261.85	261.94	
host		265.56	266.12	
host		270.26	271.5	
host		273.72	273.98	
host		276.58	276.64	
host2		11.81	12.03	
host2		12.67	13.99	
host2		28.68	29.54	
host2		37.86	38.35	
host2		38.48	39.46	
host2		40.24	41.09	
host2		43.29	45.84	
host2		46.16	46.79	
host2		48.37	57.16	
host2		68.64	70.33	
host2		81.51	82.08	
host2		92.43	93.0	
host2		97.23	99.4	
host2		102.59	105.51	
host2		107.02	107.13	
host2		107.38	111.74	
host2		114.15	115.67	
host2		135.86	136.08	
host2		165.61	167.73	
host2		167.91	171.25	
host2		174.54	179.39	
host2		181.11	183.59	
host2		183.84	187.02	
host2		187.17	189.0	
host2		189.89	190.59	
host2		191.46	193.45	
host2		194.51	195.49	
host2		197.18	198.03	
host2		199.58	205.03	
host2		208.19	209.09	
host2		210.32	213.78	
host2		214.59	214.84	
host2		230.67	230.9	
host2		259.91	260.65	
host2		264.47	264.59	
host2		266.2	266.75	
host2		272.6	273.14	
host2		275.58	276.51	
host2		277.69	279.72	
host2		285.24	286.5	
host2		292.07	292.537	
uncertain		0.01	3.84	
uncertain		6.8	6.83	
uncertain		12.05	12.49	
camera		3.85	4.68	
camera		5.05	6.1	
camera		6.39	6.76	
